language	task	model	subword_pooling	layer_pooling	train_size	dev_size	dev_loss	parameters	dev_acc	test_acc	test_F_score
French	NER	bert-base-multilingual-cased	last	12	2000	200	[1.228946328163147, 0.9368129670619965, 0.7494009733200073, 0.6300278604030609, 0.5580992251634598, 0.5122164785861969, 0.48285435140132904, 0.4621483385562897, 0.4475930333137512, 0.43709272146224976, 0.4283708333969116, 0.42162178456783295, 0.4153849929571152, 0.4130120426416397, 0.40901051461696625, 0.4061003774404526, 0.4014739543199539, 0.3982432186603546, 0.3952001631259918, 0.3936587870121002, 0.3944658190011978, 0.3942907005548477, 0.39459502696990967, 0.3909803777933121, 0.3889341652393341, 0.38987620174884796, 0.392008513212204, 0.39302490651607513, 0.39307525753974915, 0.3928446024656296, 0.3878515809774399, 0.3895035982131958, 0.389137402176857, 0.39057059586048126, 0.38987763226032257, 0.39241066575050354, 0.3937971144914627, 0.3943229615688324]	38858	0.8942992874109263	0.8859744063156555	
French	NER	bert-base-multilingual-cased	last	12	2000	200	[1.1882427334785461, 0.898198127746582, 0.706852525472641, 0.6011976301670074, 0.5435632765293121, 0.5062005817890167, 0.4802822470664978, 0.4616326689720154, 0.44757142663002014, 0.43757398426532745, 0.4287372827529907, 0.4229036420583725, 0.4174712896347046, 0.4130284935235977, 0.4090731590986252, 0.405841127038002, 0.4019007831811905, 0.40175051987171173, 0.4003879278898239, 0.4009111225605011, 0.3987419009208679, 0.3966272175312042, 0.396200567483902, 0.3948705494403839, 0.39302073419094086, 0.39137354493141174, 0.39106084406375885, 0.39193323254585266, 0.3931775838136673, 0.3912775218486786, 0.39389529824256897, 0.39473775029182434, 0.3970213383436203]	38858	0.8842042755344418	0.8823454510727701	
French	NER	bert-base-multilingual-cased	first	2	2000	200	[0.9771836400032043, 0.6913943290710449, 0.5984264612197876, 0.5523282885551453, 0.528396800160408, 0.5126694589853287, 0.5068138390779495, 0.4996609091758728, 0.49500882625579834, 0.4922472834587097, 0.4886060506105423, 0.4864126294851303, 0.4846504330635071, 0.48401986062526703, 0.4844715893268585, 0.4851374179124832, 0.48225732147693634, 0.4855208694934845, 0.4846622943878174, 0.4852694720029831, 0.4852256029844284, 0.48521728813648224]	38858	0.8473871733966746	0.8394983128541414	
French	NER	bert-base-multilingual-cased	first	2	2000	200	[1.0043834745883942, 0.7148965895175934, 0.6165681779384613, 0.570380225777626, 0.5449125170707703, 0.52532659471035, 0.5145223587751389, 0.506888821721077, 0.4999173432588577, 0.49621281027793884, 0.4940470904111862, 0.48998767137527466, 0.48894429206848145, 0.487351194024086, 0.4888601005077362, 0.4879085123538971, 0.48998549580574036, 0.4880612790584564, 0.48916882276535034, 0.48823191225528717, 0.48682449758052826, 0.4845939874649048, 0.48577508330345154, 0.4859139025211334, 0.48502571880817413, 0.48386575281620026, 0.48400822281837463, 0.4827987551689148, 0.4830884486436844, 0.48458804190158844, 0.48773759603500366, 0.4914395660161972]	38858	0.8485748218527316	0.8405169669574075	
French	NER	bert-base-multilingual-cased	first	2	2000	200	[0.9714316129684448, 0.7052576541900635, 0.6131600439548492, 0.5673396438360214, 0.5410252958536148, 0.523264080286026, 0.5108478367328644, 0.5021821409463882, 0.4964091628789902, 0.4930250644683838, 0.4891524761915207, 0.4837435781955719, 0.48467759788036346, 0.486514076590538, 0.4832606613636017, 0.48386697471141815, 0.484215572476387, 0.48528215289115906, 0.4822291433811188, 0.4815163016319275, 0.48032279312610626, 0.4794551730155945, 0.48376359045505524, 0.4823785722255707, 0.4842388927936554, 0.48479025065898895]	38858	0.8479809976247031	0.8438275927930222	
French	NER	bert-base-multilingual-cased	last	2	2000	200	[0.9936553537845612, 0.724171906709671, 0.6352837979793549, 0.5947364568710327, 0.5705086886882782, 0.5548673719167709, 0.544344887137413, 0.5365493893623352, 0.5329873859882355, 0.5289466828107834, 0.5265397131443024, 0.5241146087646484, 0.524840384721756, 0.5242607593536377, 0.5243602395057678, 0.5251984298229218, 0.5239733010530472, 0.5257158875465393, 0.5236824005842209, 0.5234415680170059, 0.5256571471691132, 0.5260383635759354]	38858	0.834916864608076	0.8335137199974534	
French	NER	bert-base-multilingual-cased	last	2	2000	200	[1.008993685245514, 0.7299999594688416, 0.6356165707111359, 0.5943934917449951, 0.5693172514438629, 0.5546272844076157, 0.5441274642944336, 0.5377433598041534, 0.531765028834343, 0.5288204848766327, 0.5281124264001846, 0.5272692292928696, 0.5267616212368011, 0.5269060879945755, 0.5244245082139969, 0.5232179462909698, 0.522897407412529, 0.5206288844347, 0.5236948132514954, 0.5231059044599533, 0.5234069377183914, 0.5247286558151245, 0.5254720002412796, 0.5276297032833099, 0.52711121737957, 0.5266394019126892, 0.5273956805467606, 0.5275987982749939, 0.5283251106739044, 0.5248039960861206, 0.5275308936834335, 0.5278854519128799, 0.531247466802597, 0.5330544263124466, 0.5344679951667786, 0.5331857800483704, 0.5321150869131088]	38858	0.8408551068883611	0.8407716304832241	
French	NER	bert-base-multilingual-cased	last	2	2000	200	[0.9665044844150543, 0.7149330079555511, 0.6273947358131409, 0.5880622565746307, 0.5643202215433121, 0.5475565642118454, 0.5358938127756119, 0.5295668393373489, 0.5260137468576431, 0.5215830504894257, 0.5194125026464462, 0.5188064426183701, 0.517435148358345, 0.5174781531095505, 0.5181896686553955, 0.5162924379110336, 0.5154714435338974, 0.5145515352487564, 0.5156503021717072, 0.5136868804693222, 0.5136806070804596, 0.5125556737184525, 0.513657420873642, 0.5163844078779221, 0.5142187178134918, 0.5159904062747955, 0.51714226603508]	38858	0.8396674584323041	0.8363786846628891	
French	NER	bert-base-multilingual-cased	first	3	2000	200	[0.9155873656272888, 0.6164765059947968, 0.5068524479866028, 0.4534313529729843, 0.42658352851867676, 0.4123983830213547, 0.4027738720178604, 0.3960809111595154, 0.39029988646507263, 0.3873758912086487, 0.38548557460308075, 0.38593196868896484, 0.38692569732666016, 0.3857114762067795, 0.38464465737342834, 0.38460154831409454, 0.38478149473667145, 0.38514186441898346, 0.3866327852010727, 0.3876195102930069]	38858	0.8919239904988123	0.8824091169542242	
French	NER	bert-base-multilingual-cased	first	3	2000	200	[0.9255199134349823, 0.6213929355144501, 0.5061090439558029, 0.45670148730278015, 0.42917458713054657, 0.41194216907024384, 0.4035400301218033, 0.3950396180152893, 0.39157871901988983, 0.38822323083877563, 0.38565801084041595, 0.3852110505104065, 0.38281480967998505, 0.3819822669029236, 0.38213685154914856, 0.3831500858068466, 0.3816327899694443, 0.3823690563440323, 0.38360925018787384, 0.3834947198629379, 0.3827306777238846, 0.38404861092567444]	38858	0.8925178147268409	0.8840007639905775	
French	NER	bert-base-multilingual-cased	first	3	2000	200	[0.8992644250392914, 0.6283362805843353, 0.5146627873182297, 0.45741888880729675, 0.4292413741350174, 0.41382932662963867, 0.4024664908647537, 0.39576901495456696, 0.3910476416349411, 0.390330046415329, 0.38981814682483673, 0.38741156458854675, 0.3868563622236252, 0.386009082198143, 0.3875444382429123, 0.3862515687942505, 0.3837604522705078, 0.38734856247901917, 0.38715845346450806, 0.3871883749961853, 0.38664643466472626, 0.39000312983989716]	38858	0.8913301662707839	0.8827274463614949	
French	NER	bert-base-multilingual-cased	last	3	2000	200	[0.9477564096450806, 0.6237525939941406, 0.5214772373437881, 0.4774026572704315, 0.45470935106277466, 0.44193683564662933, 0.4317178875207901, 0.42641404271125793, 0.4222908467054367, 0.41802825033664703, 0.4150065630674362, 0.4151601940393448, 0.4131277948617935, 0.4122761934995651, 0.41203154623508453, 0.4117859899997711, 0.412113219499588, 0.4126613289117813, 0.41229771077632904, 0.41182659566402435, 0.4129532724618912, 0.4148203432559967, 0.4135419726371765, 0.4131513088941574, 0.41513603925704956, 0.4109247028827667, 0.4090672880411148, 0.4113272428512573, 0.4113577604293823, 0.4155401885509491, 0.41518619656562805, 0.41459763050079346]	38858	0.8747030878859857	0.8754058699942701	
French	NER	bert-base-multilingual-cased	last	3	2000	200	[0.9254562258720398, 0.6407785415649414, 0.5353737622499466, 0.4843534827232361, 0.4587767720222473, 0.4451364129781723, 0.4349902868270874, 0.42903614044189453, 0.42605625092983246, 0.4213210344314575, 0.419250950217247, 0.41799241304397583, 0.41763971745967865, 0.4164484292268753, 0.4175838381052017, 0.4151759743690491, 0.41352981328964233, 0.41373471915721893, 0.41193656623363495, 0.41548557579517365, 0.41439126431941986, 0.41254207491874695, 0.41109462082386017, 0.4072943925857544, 0.4072996526956558, 0.4054414629936218, 0.40863315761089325, 0.40581026673316956, 0.40672948956489563, 0.4065146744251251, 0.4088617414236069, 0.4111392945051193, 0.4125552475452423]	38858	0.8752969121140143	0.8738778888393709	
French	NER	bert-base-multilingual-cased	last	3	2000	200	[0.8790718913078308, 0.6109381914138794, 0.522876650094986, 0.4810788780450821, 0.45941801369190216, 0.4455398917198181, 0.43605993688106537, 0.4280827194452286, 0.423493355512619, 0.41893211007118225, 0.41795605421066284, 0.41501064598560333, 0.41558903455734253, 0.4137519896030426, 0.41364341974258423, 0.412386879324913, 0.4130399078130722, 0.4114338606595993, 0.4143894612789154, 0.41184288263320923, 0.4091177433729172, 0.41376593708992004, 0.41522493958473206, 0.41386793553829193, 0.4129215478897095, 0.4109080582857132, 0.41177186369895935, 0.4104199707508087, 0.4127873033285141, 0.41460973024368286, 0.4145691394805908, 0.41249851882457733, 0.4163690060377121, 0.41800205409526825, 0.417749360203743, 0.416221022605896, 0.4239882379770279]	38858	0.8776722090261283	0.8743872158910041	
French	NER	bert-base-multilingual-cased	first	4	2000	200	[0.8645864129066467, 0.5822171866893768, 0.4656102657318115, 0.41236118972301483, 0.3855031728744507, 0.3712763637304306, 0.3625751882791519, 0.3579695075750351, 0.3526531755924225, 0.3510449677705765, 0.3509794622659683, 0.3509741574525833, 0.3473263680934906, 0.34685301780700684, 0.34570401906967163, 0.348971888422966, 0.3462959825992584, 0.3476923704147339, 0.34847646951675415, 0.3484610468149185, 0.3479015827178955, 0.35024024546146393]	38858	0.9008313539192399	0.8931049850385179	
French	NER	bert-base-multilingual-cased	first	4	2000	200	[0.9296765327453613, 0.6167383790016174, 0.49069882929325104, 0.4325457364320755, 0.40051402151584625, 0.3816726356744766, 0.3702031821012497, 0.3628837913274765, 0.35865209996700287, 0.3570108562707901, 0.35482868552207947, 0.3519279509782791, 0.3509218543767929, 0.3505292534828186, 0.34862783551216125, 0.3493187129497528, 0.3464604765176773, 0.34801627695560455, 0.34789153933525085, 0.34890882670879364, 0.34893983602523804, 0.35065071284770966, 0.3508019894361496, 0.3492332994937897, 0.3528752624988556, 0.3529225289821625]	38858	0.8948931116389549	0.8931686509199721	
French	NER	bert-base-multilingual-cased	first	4	2000	200	[0.9085900485515594, 0.6064772307872772, 0.48130540549755096, 0.423910528421402, 0.3925364017486572, 0.37412168085575104, 0.36313776671886444, 0.3577721565961838, 0.35391077399253845, 0.35071656107902527, 0.34985384345054626, 0.3490543067455292, 0.34786103665828705, 0.34609057009220123, 0.3465714305639267, 0.3477902114391327, 0.3490125387907028, 0.34909260272979736, 0.34856167435646057, 0.34839339554309845]	38858	0.9014251781472684	0.8955879544152289	
French	NER	bert-base-multilingual-cased	last	4	2000	200	[0.8937041759490967, 0.5981904566287994, 0.5016813725233078, 0.45609404146671295, 0.43009939789772034, 0.41386230289936066, 0.40327034890651703, 0.3964957594871521, 0.39119723439216614, 0.38534340262413025, 0.3839743286371231, 0.38112154603004456, 0.38203164935112, 0.3822571337223053, 0.381940558552742, 0.38131262362003326, 0.37823663651943207, 0.3743573725223541, 0.37677714228630066, 0.3778219521045685, 0.37795552611351013, 0.3777312785387039, 0.3748905509710312, 0.37724608182907104, 0.3747223764657974, 0.3735616058111191, 0.3740737587213516, 0.3755202144384384, 0.37721550464630127, 0.373795285820961, 0.37656809389591217, 0.37643906474113464]	38858	0.8877672209026128	0.8841917616349398	
French	NER	bert-base-multilingual-cased	last	4	2000	200	[0.8365141749382019, 0.5760273039340973, 0.4895704537630081, 0.4419044256210327, 0.41504181921482086, 0.40191423892974854, 0.38937608897686005, 0.38310904800891876, 0.37990885972976685, 0.3749641627073288, 0.3749248832464218, 0.37266644835472107, 0.3735930919647217, 0.37080658972263336, 0.36933733522892, 0.36884431540966034, 0.36948928236961365, 0.36945168673992157, 0.36716605722904205, 0.3689965605735779, 0.3713509738445282, 0.36926473677158356, 0.36913155019283295, 0.3678346276283264]	38858	0.8877672209026128	0.883300439294582	
French	NER	bert-base-multilingual-cased	last	4	2000	200	[0.9406417906284332, 0.6014292240142822, 0.500243529677391, 0.45071908831596375, 0.4255894422531128, 0.40857163071632385, 0.3970990777015686, 0.3911542594432831, 0.38450075685977936, 0.38013896346092224, 0.37934410572052, 0.37720125913619995, 0.3744123578071594, 0.37217770516872406, 0.37195225059986115, 0.3741343319416046, 0.371556356549263, 0.3709350526332855, 0.37003080546855927, 0.36807988584041595, 0.36811205744743347, 0.36860473453998566, 0.3684443235397339, 0.3703659325838089, 0.3700632005929947, 0.37306901812553406, 0.3704705089330673, 0.3677826076745987]	38858	0.8925178147268409	0.8857197427898389	
French	NER	bert-base-multilingual-cased	first	5	2000	200	[0.9008702039718628, 0.5372178256511688, 0.4271494597196579, 0.37992121279239655, 0.35615985095500946, 0.34166954457759857, 0.3311517536640167, 0.32538869976997375, 0.3220028728246689, 0.31828777492046356, 0.3165111616253853, 0.3141223266720772, 0.3121672198176384, 0.3125006705522537, 0.3116835802793503, 0.31149493157863617, 0.30945051461458206, 0.30999748408794403, 0.31084567308425903, 0.30812299996614456, 0.3113652467727661, 0.3163711503148079, 0.3115357384085655]	38858	0.9073634204275535	0.903546189596995	
French	NER	bert-base-multilingual-cased	first	5	2000	200	[0.8676822781562805, 0.5117789953947067, 0.4096665680408478, 0.3720381408929825, 0.35279613733291626, 0.34009185433387756, 0.3320038765668869, 0.3278603106737137, 0.32366733253002167, 0.32138676941394806, 0.31618478149175644, 0.3158402740955353, 0.3144383728504181, 0.3146892189979553, 0.3137584403157234, 0.31368181854486465, 0.3129223883152008, 0.3104217201471329, 0.31072303652763367, 0.3112177923321724, 0.3126652389764786, 0.3105646222829819, 0.31144799292087555, 0.3127063512802124, 0.3116648718714714]	38858	0.9085510688836105	0.9022092060864584	
French	NER	bert-base-multilingual-cased	first	5	2000	200	[0.9070620238780975, 0.5458365231752396, 0.4225472956895828, 0.3775870203971863, 0.3543703407049179, 0.3409765958786011, 0.3320537507534027, 0.32544703781604767, 0.3206036388874054, 0.318763792514801, 0.3176615685224533, 0.31552886962890625, 0.3130027800798416, 0.31215060502290726, 0.31084219366312027, 0.3131408542394638, 0.3139786124229431, 0.3103475496172905, 0.3115602508187294, 0.31104688346385956, 0.3112771362066269, 0.31122367084026337, 0.3137551248073578, 0.3132627010345459]	38858	0.911520190023753	0.905074170751894	
French	NER	bert-base-multilingual-cased	last	5	2000	200	[0.8968313336372375, 0.5650182515382767, 0.45342499017715454, 0.4052192270755768, 0.3798660635948181, 0.3656056523323059, 0.3550909012556076, 0.34727853536605835, 0.3401423841714859, 0.3375643640756607, 0.3350416272878647, 0.33259156346321106, 0.33286699652671814, 0.32884126901626587, 0.32685336470603943, 0.32629257440567017, 0.32535380125045776, 0.32665877044200897, 0.3258497565984726, 0.32377105951309204, 0.3266787678003311, 0.3234781250357628, 0.32146480679512024, 0.32266882061958313, 0.3238363713026047, 0.3245302736759186, 0.32089658826589584, 0.3223390504717827, 0.32175154238939285, 0.3220137879252434, 0.3232908546924591, 0.3234901875257492, 0.3256225734949112]	38858	0.9038004750593824	0.8978799261475775	
French	NER	bert-base-multilingual-cased	last	5	2000	200	[0.8687882125377655, 0.5514476895332336, 0.4512246251106262, 0.40653082728385925, 0.3834577649831772, 0.37220364809036255, 0.3622228056192398, 0.35473746061325073, 0.3481023609638214, 0.34604550898075104, 0.34304411709308624, 0.33871081471443176, 0.33785824477672577, 0.3369879871606827, 0.33468833565711975, 0.33370454609394073, 0.3345450609922409, 0.3334326297044754, 0.33480510115623474, 0.334463968873024, 0.33336731791496277, 0.32845066487789154, 0.33072103559970856, 0.3332146257162094, 0.33215679228305817, 0.33137649297714233, 0.3344889283180237, 0.3325657248497009, 0.32988354563713074, 0.3315538614988327, 0.3336818665266037]	38858	0.9020190023752969	0.8996625708282932	
French	NER	bert-base-multilingual-cased	last	5	2000	200	[0.9323190450668335, 0.5695623904466629, 0.46033982932567596, 0.41364121437072754, 0.38792192935943604, 0.37362948060035706, 0.36441172659397125, 0.35710251331329346, 0.3504614531993866, 0.3457920104265213, 0.3443801999092102, 0.3404989391565323, 0.3387083113193512, 0.33687375485897064, 0.33610348403453827, 0.3369230628013611, 0.335363507270813, 0.3327009826898575, 0.3331379294395447, 0.33266009390354156, 0.33238810300827026, 0.3306902050971985, 0.33122314512729645, 0.3295742869377136, 0.327705055475235, 0.32935939729213715, 0.3282574564218521, 0.3262147009372711, 0.3305796682834625, 0.3317202478647232, 0.33290714025497437, 0.33366918563842773]	38858	0.9032066508313539	0.8990895778952059	
French	NER	bert-base-multilingual-cased	first	6	2000	200	[0.8456269204616547, 0.4959658235311508, 0.3946309983730316, 0.3491479754447937, 0.32775330543518066, 0.31444407254457474, 0.30749640613794327, 0.30023349076509476, 0.2951720207929611, 0.29032833129167557, 0.28988008201122284, 0.2874094322323799, 0.28620992600917816, 0.2838537245988846, 0.28245748579502106, 0.28329671919345856, 0.2815185785293579, 0.282766692340374, 0.28438078612089157, 0.2825462222099304, 0.2819252759218216, 0.2816893681883812, 0.28222502768039703, 0.2817748114466667, 0.28127332776784897, 0.28261909633874893, 0.28711529076099396, 0.2855021506547928, 0.28671592473983765, 0.28873173147439957]	38858	0.919833729216152	0.9204813140637932	
French	NER	bert-base-multilingual-cased	first	6	2000	200	[0.8968909680843353, 0.5174752920866013, 0.39079006016254425, 0.3455953747034073, 0.3226866275072098, 0.3112315908074379, 0.3025031313300133, 0.2976270318031311, 0.29227501153945923, 0.2890685796737671, 0.28647400438785553, 0.28350817412137985, 0.28280971199274063, 0.2820063456892967, 0.2792067155241966, 0.2791660502552986, 0.27737677842378616, 0.27700818330049515, 0.2765459567308426, 0.2782234251499176, 0.27833719551563263, 0.2819911018013954, 0.2824971005320549, 0.28456366807222366, 0.2838180884718895, 0.2820086404681206, 0.285817489027977]	38858	0.9228028503562945	0.9204813140637932	
French	NER	bert-base-multilingual-cased	first	6	2000	200	[0.8692746758460999, 0.5146245658397675, 0.38557739555835724, 0.340673491358757, 0.3210012763738632, 0.3098158836364746, 0.30161646753549576, 0.2968180552124977, 0.29228171706199646, 0.28777842968702316, 0.28478632867336273, 0.2836049124598503, 0.28135255724191666, 0.28269781917333603, 0.2837999761104584, 0.28480175137519836, 0.28243086487054825, 0.2816796749830246, 0.28098251670598984, 0.28127405792474747, 0.28313620388507843, 0.28544580191373825, 0.28719641268253326, 0.2832731753587723, 0.28527556359767914, 0.2874329835176468]	38858	0.9228028503562945	0.9192716623161648	
French	NER	bert-base-multilingual-cased	last	6	2000	200	[0.8883629441261292, 0.5313496887683868, 0.4214877337217331, 0.3751457631587982, 0.35306236147880554, 0.33853577077388763, 0.330286368727684, 0.32359686493873596, 0.31801262497901917, 0.3161017894744873, 0.31303534656763077, 0.30863987654447556, 0.3060776814818382, 0.3079640418291092, 0.30369986593723297, 0.30374154448509216, 0.3038903921842575, 0.30386870354413986, 0.30272389203310013, 0.3051239028573036, 0.3031514808535576, 0.3038546070456505, 0.30637766420841217, 0.3025960698723793, 0.3044643849134445, 0.3071533665060997, 0.30559905618429184]	38858	0.9097387173396675	0.9114407588973068	
French	NER	bert-base-multilingual-cased	last	6	2000	200	[0.8139096200466156, 0.49001938104629517, 0.40207673609256744, 0.363100603222847, 0.3453843593597412, 0.3341825604438782, 0.3258013129234314, 0.31824909150600433, 0.31362973898649216, 0.30995146930217743, 0.3056349605321884, 0.3043054863810539, 0.29993173480033875, 0.29941049218177795, 0.2978472039103508, 0.2963504418730736, 0.29693232476711273, 0.29888907819986343, 0.29574306309223175, 0.29466651380062103, 0.2936979606747627, 0.29585176706314087, 0.29475826025009155, 0.2965177074074745, 0.292875774204731, 0.2976153865456581, 0.2941528484225273, 0.29490114003419876, 0.2987750321626663, 0.2953762859106064, 0.2933174669742584, 0.29323919117450714, 0.29904966056346893, 0.29478881508111954, 0.297416053712368, 0.29483959823846817, 0.2975170463323593, 0.29838648438453674, 0.29877301305532455]	38858	0.915083135391924	0.913923728274018	
French	NER	bert-base-multilingual-cased	last	6	2000	200	[0.8277549147605896, 0.5115934461355209, 0.4142783582210541, 0.3712565451860428, 0.3484201580286026, 0.33578577637672424, 0.32632307708263397, 0.32028165459632874, 0.314217284321785, 0.3113320395350456, 0.3089860752224922, 0.30562013387680054, 0.3013785481452942, 0.3017062470316887, 0.2982087507843971, 0.2976049482822418, 0.2980528026819229, 0.2925310432910919, 0.29378609359264374, 0.29285451769828796, 0.2916805073618889, 0.2945433109998703, 0.2938462719321251, 0.29287075251340866, 0.2924972176551819, 0.29304786771535873, 0.2936860993504524, 0.29587311297655106, 0.2939738407731056, 0.3029598146677017, 0.30353475362062454, 0.3037029206752777]	38858	0.916270783847981	0.9108677659642198	
French	NER	bert-base-multilingual-cased	first	7	2000	200	[0.8551185727119446, 0.47906655073165894, 0.37101414799690247, 0.32905761897563934, 0.30864594131708145, 0.29585111141204834, 0.286452516913414, 0.28035712242126465, 0.27643565088510513, 0.2719549164175987, 0.2683206722140312, 0.26485704630613327, 0.26241595298051834, 0.26198091357946396, 0.2598797008395195, 0.25718870759010315, 0.25808510929346085, 0.2577357366681099, 0.2569349929690361, 0.25569315254688263, 0.253269761800766, 0.25308045744895935, 0.2543637678027153, 0.254646398127079, 0.2554382458329201, 0.2538606971502304, 0.2547513395547867, 0.2551508843898773, 0.25398803502321243, 0.25475655496120453, 0.255405955016613, 0.25707796961069107, 0.25692398101091385, 0.25656772404909134]	38858	0.9323040380047506	0.9236009422550456	
French	NER	bert-base-multilingual-cased	first	7	2000	200	[0.7435221374034882, 0.45498014986515045, 0.36197449266910553, 0.3231791704893112, 0.30436447262763977, 0.2932656407356262, 0.2865363582968712, 0.27874521911144257, 0.2739284262061119, 0.26944874227046967, 0.2652873694896698, 0.262916661798954, 0.26035039871931076, 0.25908730924129486, 0.2593950852751732, 0.2589395120739937, 0.25683433562517166, 0.2556166276335716, 0.2567122280597687, 0.2572220712900162, 0.25936729460954666, 0.258491650223732, 0.2565060704946518, 0.2571288049221039, 0.256721667945385, 0.258332297205925, 0.259480856359005]	38858	0.9311163895486936	0.9225822881517796	
French	NER	bert-base-multilingual-cased	first	7	2000	200	[0.7476199567317963, 0.4450881779193878, 0.3563111126422882, 0.31837524473667145, 0.29914703220129013, 0.2874136418104172, 0.2805984616279602, 0.27346818894147873, 0.2700609192252159, 0.26615895330905914, 0.26269494742155075, 0.2600962072610855, 0.25995590537786484, 0.2575865238904953, 0.2570374235510826, 0.25589489936828613, 0.25623995810747147, 0.2564329355955124, 0.2546686828136444, 0.2532658576965332, 0.2542215809226036, 0.2561873644590378, 0.25528634339571, 0.2562909796833992, 0.25492779165506363]	38858	0.9293349168646081	0.92290061755905	
French	NER	bert-base-multilingual-cased	last	7	2000	200	[0.8667738437652588, 0.5039929002523422, 0.393855944275856, 0.35368475317955017, 0.3332151174545288, 0.32223571836948395, 0.315274715423584, 0.30814579129219055, 0.3033927232027054, 0.3005071133375168, 0.2965880036354065, 0.2931573987007141, 0.2889580801129341, 0.28756653517484665, 0.28631990402936935, 0.2862551286816597, 0.28563350439071655, 0.2864844873547554, 0.28361763060092926, 0.281530536711216, 0.2832414358854294, 0.28417523950338364, 0.2821071594953537, 0.2801833376288414, 0.2843102812767029, 0.283303365111351, 0.2823449820280075, 0.2852936089038849, 0.28480322659015656, 0.2839859575033188, 0.28274186700582504, 0.28138961642980576, 0.28342466801404953]	38858	0.921021377672209	0.9131597376965684	
French	NER	bert-base-multilingual-cased	last	7	2000	200	[0.847335010766983, 0.5133277475833893, 0.3976798355579376, 0.354457825422287, 0.3322944790124893, 0.32053571939468384, 0.312970370054245, 0.3062989115715027, 0.3012463003396988, 0.2982032746076584, 0.2945909947156906, 0.29263217747211456, 0.2884799912571907, 0.28553131967782974, 0.28473660349845886, 0.28379233181476593, 0.284235917031765, 0.28538963943719864, 0.2865894064307213, 0.2846875488758087, 0.2845364660024643, 0.28609853982925415, 0.2852376848459244, 0.28214511275291443, 0.28460221737623215, 0.2847124710679054, 0.2900856211781502, 0.28521332144737244, 0.2842201516032219, 0.28449873626232147, 0.28636541962623596, 0.2864803448319435, 0.28379546850919724, 0.29180677980184555]	38858	0.921021377672209	0.9130960718151144	
French	NER	bert-base-multilingual-cased	last	7	2000	200	[0.8814209699630737, 0.5275321751832962, 0.40992578864097595, 0.3626619577407837, 0.33887021243572235, 0.3261822462081909, 0.3153057247400284, 0.3080049455165863, 0.3019811511039734, 0.29476574063301086, 0.2939167991280556, 0.2906494215130806, 0.2902435138821602, 0.28743720054626465, 0.28629380464553833, 0.2860841527581215, 0.28556689620018005, 0.28616952896118164, 0.285330630838871, 0.28583522140979767, 0.28437909483909607, 0.2832976505160332, 0.28442494571208954, 0.28515730798244476, 0.288228340446949, 0.2861236333847046, 0.2880420908331871, 0.29107799381017685, 0.28638556599617004, 0.2916337326169014]	38858	0.9216152019002375	0.9147513847329216	
French	NER	bert-base-multilingual-cased	first	8	2000	200	[0.8220691680908203, 0.4685667008161545, 0.3672443777322769, 0.3273625671863556, 0.3083673492074013, 0.296858549118042, 0.28899047523736954, 0.28334637731313705, 0.27927227318286896, 0.27580106258392334, 0.2745536267757416, 0.2713898867368698, 0.2719738632440567, 0.2715430334210396, 0.27064248919487, 0.27102451026439667, 0.27205690741539, 0.2724038287997246, 0.27279163151979446, 0.2749684825539589]	38858	0.9204275534441805	0.918826001145986	
French	NER	bert-base-multilingual-cased	first	8	2000	200	[0.8362908363342285, 0.47522489726543427, 0.3719688206911087, 0.3316710740327835, 0.30998118221759796, 0.30034811049699783, 0.29283858090639114, 0.2863354757428169, 0.2827729061245918, 0.281353659927845, 0.2777347043156624, 0.274494469165802, 0.2732704430818558, 0.27215860038995743, 0.27145565301179886, 0.2717004418373108, 0.2703130319714546, 0.27215149998664856, 0.27195272594690323, 0.27203745394945145, 0.2725445553660393, 0.27379927784204483, 0.27241213619709015, 0.27068792283535004, 0.27272506803274155]	38858	0.9239904988123515	0.9248105940026741	
French	NER	bert-base-multilingual-cased	first	8	2000	200	[0.807871013879776, 0.4786238372325897, 0.36941470205783844, 0.32413822412490845, 0.30284544825553894, 0.2944052517414093, 0.28779225796461105, 0.28235143423080444, 0.27814313024282455, 0.2752684950828552, 0.27333416789770126, 0.2713075280189514, 0.269723579287529, 0.2685442864894867, 0.2689278796315193, 0.26915109157562256, 0.2659680172801018, 0.26635849475860596, 0.26750271767377853, 0.2665105536580086, 0.2657490745186806, 0.2680089622735977, 0.2669125720858574, 0.26950012147426605, 0.26990707963705063, 0.27359429001808167, 0.27334220707416534, 0.2740922346711159, 0.2753371223807335, 0.27493464946746826, 0.2744579613208771, 0.27600235491991043, 0.2786678299307823, 0.27690690755844116, 0.2788107618689537, 0.28119687736034393, 0.28044089674949646, 0.2794353514909744, 0.28751812130212784, 0.29071787744760513, 0.2861063480377197, 0.287544347345829, 0.29241518676280975, 0.29272134602069855, 0.29129521548748016, 0.28786054998636246, 0.2883771136403084, 0.28824905306100845, 0.29096905142068863, 0.2868631035089493, 0.2880806475877762, 0.2879149615764618, 0.2924218475818634, 0.29307496547698975]	38858	0.9275534441805225	0.9261475775132106	
